campaign_id,campaign_name,sub_category,category,country,launched,deadline,goal_usd,pledged_usd,backers,outcome
11796,Help Build a Kid's Musical Theater Program,Performance Art,Art,US,2015-06-29 00:00:00,2015-07-29 00:00:00,5000,30,2,failed
11797,24 Hours In Austin - A Short Film,Photography,Photography,US,2011-05-18 00:00:00,2011-06-17 00:00:00,925,1106.64,19,successful
11798,Maya Papaya's Interactive Adventure,Webseries,Film & Video,US,2013-07-27 00:00:00,2013-08-26 00:00:00,300,486,12,successful
11800,An Evening with Kevin Thornton- DC (Canceled),Performance Art,Art,US,2010-07-30 00:00:00,2010-10-28 00:00:00,1200,0,0,canceled
11801,Dancing In the Rain ...,Spaces,Food,US,2014-11-13 00:00:00,2014-11-28 00:00:00,5000,7593,126,successful
11802,"Help IOCSF record Milton Babbitt's ""Music for the Mass!""",Classical Music,Music,US,2012-02-06 00:00:00,2012-03-16 00:00:00,5000,6125,117,successful
11803,Two Pints Lighter,Narrative Film,Film & Video,US,2010-02-26 00:00:00,2010-05-27 00:00:00,8500,9131.77,68,successful
11804,"BOOMTOWN: A Steampunk Arts, Education and Music Festival",Music,Music,US,2013-04-22 00:00:00,2013-05-06 00:00:00,1000,24752.69,185,successful
11805,Blue Shelf Bookstore Indy writers (Canceled),Fiction,Publishing,ES,2015-06-30 00:00:00,2015-08-14 00:00:00,5888.76,0,0,canceled
11806,Arnie Plum and his Adventures,Children's Books,Publishing,GB,2015-10-25 00:00:00,2015-11-24 00:00:00,15671.24,142.47,4,failed
11807,Eat Mendocino: Writing the Book,Nonfiction,Publishing,US,2014-01-28 00:00:00,2014-02-14 00:00:00,5000,6120,108,successful
11808,"The Remembrance Day Project. A ""Call to Action"" Tribute",Indie Rock,Music,US,2014-01-07 00:00:00,2014-02-11 00:00:00,1950,2010,10,successful
11809,The Classic Crime's New Album,Indie Rock,Music,US,2012-03-08 00:00:00,2012-04-12 00:00:00,30000,86277.56,1981,successful
11810,Get Tatanka on Tour,Electronic Music,Music,US,2012-04-26 00:00:00,2012-05-26 00:00:00,3000,3025,20,successful
11811,Let's Blackout in Santa Fe and Call it Sketch Comedy,Theater,Theater,US,2011-07-21 00:00:00,2011-08-27 00:00:00,750,817.05,23,successful
11812,"Mortiston, USA: All-American zombie-fest for all RPG systems",Games,Games,US,2011-10-23 00:00:00,2011-12-05 00:00:00,4962,376,9,canceled
11813,PostAbout.me - Anonymous Tag Clouds (Canceled),Software,Technology,US,2012-02-25 00:00:00,2012-04-05 00:00:00,10000,70,6,canceled
11814,Transition | Music Video for Major Chord,Shorts,Film & Video,AU,2014-03-17 00:00:00,2014-04-16 00:00:00,1215.37,1215.97,29,successful
11815,FrameAways DIY Hidden Storage in a Frame,Design,Design,US,2015-03-20 00:00:00,2015-04-19 00:00:00,5000,0,0,failed
11816,Ecopod Kiosk,Technology,Technology,US,2017-09-05 00:00:00,2017-09-30 00:00:00,5000000,1,1,failed
11817,Forsaken,Fiction,Publishing,US,2015-10-07 00:00:00,2015-10-31 00:00:00,600,286,11,failed
11818,"Ro Colegrove 2015 LP, Becoming Rowen",Country & Folk,Music,US,2015-09-20 00:00:00,2015-10-20 00:00:00,1200,1665,35,successful
11819,Troubadour Cafe - Casino Arizona Pilot Show,Theater,Theater,US,2012-10-25 00:00:00,2012-11-24 00:00:00,7000,25,1,failed
11820,Moto Expedition: The Last Frontier,Documentary,Film & Video,US,2014-03-21 00:00:00,2014-04-20 00:00:00,2500,320,4,failed
11821,"Australian Aboriginal Art, Photography & Motivation Cards",Art,Art,AU,2017-09-10 00:00:00,2017-10-10 00:00:00,4072.99,667.46,6,canceled
11822,The First. Sci fi feature,Narrative Film,Film & Video,US,2013-11-01 00:00:00,2013-12-01 00:00:00,48000,9975,48,failed
11823,Millie and Tyler's Debut Album,Music,Music,US,2016-05-07 00:00:00,2016-06-02 00:00:00,15000,3940,49,failed
11824,Skyscraper Art Deco Watch,Accessories,Fashion,US,2016-11-11 00:00:00,2016-12-02 00:00:00,10000,18125,16,successful
11825,Pissed Off Pinups Calendar,Photography,Photography,US,2012-05-31 00:00:00,2012-06-30 00:00:00,3500,3603,57,successful
11826,Participez � l'aventure Radio Victoire France,Radio & Podcasts,Publishing,FR,2016-12-19 00:00:00,2017-01-31 00:00:00,11324.26,4534.24,77,failed
11827,Several Storeys - Writing inspired by brutalist architecture,Fiction,Publishing,GB,2016-11-23 00:00:00,2016-12-20 00:00:00,695.64,38.64,1,failed
11828,Our Town's FIRST RADIO STATION,Audio,Journalism,US,2014-10-17 00:00:00,2014-11-16 00:00:00,7500,20,1,failed
11829,The Flame in the Flood,Video Games,Games,US,2014-10-07 00:00:00,2014-11-07 00:00:00,150000,251647.74,7420,successful
11830,Sartorial Pairings:Apparel & Accessories Handmade in NYC USA,Fashion,Fashion,US,2012-09-07 00:00:00,2012-10-07 00:00:00,29425,7826,65,failed
11831,"""TRILOGY"" - Life of Christ from his Mother's perspective",Theater,Theater,US,2011-08-17 00:00:00,2011-09-16 00:00:00,5000,0,0,failed
11832,ALLIN / ISSUE 1,Periodicals,Publishing,US,2014-10-30 00:00:00,2014-11-20 00:00:00,5000,5000,12,successful
11833,Hottee Handle,Product Design,Design,US,2016-03-28 00:00:00,2016-04-28 00:00:00,25000,943,26,failed
11834,How to Make a Freaking iPhone,Software,Technology,US,2017-06-28 00:00:00,2017-07-28 00:00:00,1000,6322,126,successful
11835,Hench: The Game,Tabletop Games,Games,US,2011-11-02 00:00:00,2011-12-27 00:00:00,5000,600,25,failed
11836,Gamerstable Returns,Radio & Podcasts,Publishing,US,2017-08-02 00:00:00,2017-09-01 00:00:00,750,3085,76,successful
11837,The Fierce Are Fading,Graphic Novels,Comics,US,2015-10-21 00:00:00,2015-11-30 00:00:00,8500,8712,88,successful
11838,Deus Ex Aria - Bluetooth Wearable Gesture Controller,Product Design,Design,US,2015-06-18 00:00:00,2015-07-20 00:00:00,100000,166075,1756,successful
11839,Anton Conservatory Training,Immersive,Theater,US,2015-04-09 00:00:00,2015-05-09 00:00:00,1200,500,4,failed
11840,ArcheAge Founders Packs for www.GameBuggerz.com,Video Games,Games,US,2014-07-31 00:00:00,2014-08-30 00:00:00,500,0,0,failed
11841,Elodia for Nintendo Wii U and PC. (Canceled),Video Games,Games,US,2013-08-20 00:00:00,2013-09-24 00:00:00,15000,466,11,canceled
11842,Cloudberry Kingdom,Video Games,Games,US,2012-04-27 00:00:00,2012-05-27 00:00:00,20000,23582.57,640,successful
11843,"Gypsy Scoops Ice Cream-Treat Ya Self, Don't  Cheat Ya Self",Food,Food,US,2015-04-01 00:00:00,2015-05-16 00:00:00,10000,6975,45,failed
11844,"Interactive ""Video"" Charting: The Florida Keys",Nonfiction,Publishing,US,2014-11-30 00:00:00,2014-12-30 00:00:00,149476,12,3,failed
11845,UNITED WEAR,Apparel,Fashion,US,2014-07-11 00:00:00,2014-08-10 00:00:00,10000,0,0,failed
11846,Fitzgerald Social Razz (Canceled),Art,Art,US,2013-05-22 00:00:00,2013-07-06 00:00:00,14000,2181,47,canceled
11847,"""The Empty Iris"" a feature length film made by teenagers",Narrative Film,Film & Video,US,2016-11-17 00:00:00,2017-01-01 00:00:00,10000,645,18,failed
11848,"Weerd Science - ""Sick Kids""",Music,Music,US,2011-03-07 00:00:00,2011-04-07 00:00:00,4000,8875.33,252,successful
11849,Modeska // Modern Office Accessories,Product Design,Design,US,2013-11-12 00:00:00,2013-12-12 00:00:00,15000,15539,132,successful
11850,The Gery Girls (Canceled),Rock,Music,US,2012-07-05 00:00:00,2012-08-24 00:00:00,7000,110,2,canceled
11851,Console Armor: Retro & Modern Video Game System Protection,Video Games,Games,US,2015-07-20 00:00:00,2015-08-22 00:00:00,10000,327,8,failed
11852,THE MAKERS FILM SERIES,Documentary,Film & Video,US,2015-03-24 00:00:00,2015-04-23 00:00:00,20000,20572,122,successful
11853,Arsenal | Recon iPhone Case - Not Just Another Aluminum Case,Product Design,Design,US,2013-05-08 00:00:00,2013-06-07 00:00:00,10000,602,11,failed
11854,Swinging Denver,Documentary,Film & Video,US,2012-11-02 00:00:00,2012-11-18 00:00:00,7000,0,0,failed
11855,Lucky Charms - Handmade Crochet Plush for Good Luck,Crochet,Crafts,AU,2016-05-09 00:00:00,2016-06-08 00:00:00,72.17,85.16,11,successful
11856,Photo's By Des - A Life Story,Nonfiction,Publishing,AU,2015-02-24 00:00:00,2015-03-26 00:00:00,37970.18,506.77,2,failed
11857,Warm doggie sweaters.,Crafts,Crafts,US,2014-07-12 00:00:00,2014-08-09 00:00:00,450,12,2,failed
11858,Sobre El Muro,Public Art,Art,US,2012-01-24 00:00:00,2012-02-14 00:00:00,3000,4401,44,successful
11859,Pocono Info Word To The Wise,Restaurants,Food,US,2015-08-18 00:00:00,2015-09-17 00:00:00,1000,0,0,failed
11860,Dangerous Women of Wrestling TV Show Collector Multi-Disc 10 DVD Set and LIVE EVENT,Film & Video,Film & Video,US,2010-10-09 00:00:00,2010-11-18 00:00:00,15000,463,8,failed
11861,Make100: Incredible exclusive posters,Digital Art,Art,ES,2017-01-25 00:00:00,2017-02-24 00:00:00,22.37,0,0,failed
11862,The Real Housewives of Serial Killers,Webseries,Film & Video,US,2013-08-13 00:00:00,2013-09-02 00:00:00,600,600,12,successful
11863,Spark Pad,Product Design,Design,US,2016-02-03 00:00:00,2016-03-09 00:00:00,1200,90,5,failed
11864,Me and my Tommy,Nonfiction,Publishing,US,2015-03-09 00:00:00,2015-05-08 00:00:00,25000,0,0,failed
11865,Telemba,Hardware,Technology,US,2014-05-14 00:00:00,2014-06-13 00:00:00,31000,6023,55,failed
11866,A Prince of the North,Fiction,Publishing,US,2017-11-10 00:00:00,2017-12-01 00:00:00,11000,922,9,failed
11867,Standard Intake: An app that modernizes medical paperwork,Apps,Technology,US,2015-01-22 00:00:00,2015-03-20 00:00:00,3000000,106,3,failed
11868,Fire Chicken Sandwiches,Food Trucks,Food,US,2014-07-10 00:00:00,2014-08-09 00:00:00,7500,695,13,failed
11869,BURST - A Banker's Story-see what went on behind the bailout,Drama,Film & Video,US,2015-04-24 00:00:00,2015-05-24 00:00:00,100000,1475,8,failed
11870,"Okiez, shoes for children to learn right from left",Footwear,Fashion,US,2014-10-17 00:00:00,2014-12-01 00:00:00,39000,7979,17,failed
11871,The Madeline Deveroux Project,Country & Folk,Music,US,2013-12-12 00:00:00,2014-01-11 00:00:00,5000,5000,21,successful
11872,Projections: The Marcus Garlard Story,Documentary,Film & Video,US,2010-04-17 00:00:00,2010-07-16 00:00:00,2000,2070,13,successful
11873,Pirate Zombie,Rock,Music,US,2017-10-25 00:00:00,2017-11-24 00:00:00,500,0,0,failed
11874,Cold Snow - post production,Drama,Film & Video,US,2016-05-16 00:00:00,2016-06-15 00:00:00,3500,3720,23,successful
11875,"Trust, Greed, Bullets & Bourbon",Narrative Film,Film & Video,US,2013-08-28 00:00:00,2013-09-27 00:00:00,7500,9740,94,successful
11876,Eat Your Serial: A New Website Connecting Writers and Readers,Publishing,Publishing,US,2010-08-09 00:00:00,2010-11-07 00:00:00,7000,7105.5,100,successful
11877,donate to the sixes here are eights!,Film & Video,Film & Video,US,2010-12-01 00:00:00,2011-01-31 00:00:00,2000,2000,20,successful
11878,HAND KNITTED TOP HATS,Crochet,Crafts,US,2017-02-03 00:00:00,2017-04-04 00:00:00,1000,53,1,failed
11879,Psychedelic Custom Artworks,Digital Art,Art,US,2014-10-02 00:00:00,2014-11-01 00:00:00,5000,5,2,failed
11880,Zuzu's Petals,Children's Books,Publishing,US,2016-07-15 00:00:00,2016-08-19 00:00:00,6000,6140,84,successful
11881,Rob Swigart's Portal (1986) Reborn v2.0 (Canceled),Video Games,Games,US,2012-05-10 00:00:00,2012-07-01 00:00:00,530000,22796.03,561,canceled
11882,Feed the Shoggoth! Card Game,Tabletop Games,Games,US,2014-06-16 00:00:00,2014-07-16 00:00:00,8000,15058,270,successful
11883,Bee a Part of Honeybee P�tisserie,Food,Food,US,2014-07-22 00:00:00,2014-08-21 00:00:00,15500,16228,154,successful
11884,Vision Driven Music,Hip-Hop,Music,US,2016-11-17 00:00:00,2017-01-16 00:00:00,5000,5,1,failed
11885,No Handoffs: A Film About Running 202 miles in 50 hours,Documentary,Film & Video,US,2013-12-03 00:00:00,2014-01-02 00:00:00,5000,7000.03,136,successful
11886,Hunny Hunters: A Card and Tile Game of Memory and Deception,Tabletop Games,Games,GB,2014-11-21 00:00:00,2014-12-22 00:00:00,10783.47,935.22,29,failed
11887,Kingston University BA Fine Art Degree Show 2016,Mixed Media,Art,GB,2016-04-16 00:00:00,2016-05-22 00:00:00,924.26,1247.75,22,successful
11888,Lady Stoke (A Rockumentary),Documentary,Film & Video,US,2016-01-13 00:00:00,2016-02-12 00:00:00,15000,3750,56,failed
11889,"FRACTURED REALITY - Infinite Worlds, Infinite Possibilities",Video Games,Games,GB,2014-04-01 00:00:00,2014-05-06 00:00:00,75886.42,3949.67,73,canceled
11890,BeenStoned,Apparel,Fashion,US,2016-06-24 00:00:00,2016-07-24 00:00:00,10000,0,0,failed
11891,Love Through Deviant Ears: A Mixtape Vol. 2,Theater,Theater,US,2012-01-15 00:00:00,2012-02-23 00:00:00,2500,2610,99,successful
11892,L'Atelier de Mode prom collection,Fashion,Fashion,US,2012-10-13 00:00:00,2012-11-12 00:00:00,1000,111,5,failed
11893,Tales of the Drunken Paladin: Skyrim,Video Games,Games,US,2012-08-15 00:00:00,2012-09-14 00:00:00,635,2204,40,successful
11894,A Burning Circle,Shorts,Film & Video,US,2012-02-22 00:00:00,2012-03-07 00:00:00,2500,3164,55,successful
11895,Another Day On Earth needs recording and live equipment,Indie Rock,Music,US,2010-02-19 00:00:00,2010-03-24 00:00:00,1800.49,329.69,19,failed
11896,Newb & l33t,Webseries,Film & Video,US,2015-04-16 00:00:00,2015-05-16 00:00:00,1200,370,6,failed
11897,Existential Pickle,Illustration,Art,US,2017-01-05 00:00:00,2017-01-12 00:00:00,300,449,27,successful
11898,Nature's Filter,DIY,Crafts,US,2015-03-06 00:00:00,2015-04-28 00:00:00,1500,1,1,failed
11899,Delight Bulbs: Original Light Bulb Planters,Product Design,Design,US,2013-10-23 00:00:00,2013-11-22 00:00:00,1000,6465,362,successful
11900,Kickstarter for a Kickstarter,Mixed Media,Art,US,2011-09-26 00:00:00,2011-10-26 00:00:00,150,220.01,32,successful
11902,THE GIFT,Family,Film & Video,US,2015-05-12 00:00:00,2015-06-11 00:00:00,36500,20626,95,failed
11903,Morbid Hype - Artists Tribue Shirts,Apparel,Fashion,US,2017-09-25 00:00:00,2017-10-25 00:00:00,3000,29,1,failed
11904,Take 5:  Art Break Day 2011,Art,Art,US,2011-08-05 00:00:00,2011-09-04 00:00:00,2000,720,26,failed
11905,"Earths Amazing Places, crowdsourced photography",Places,Photography,GB,2015-03-11 00:00:00,2015-05-10 00:00:00,7930.13,111.02,2,failed
11906,Live from Hollyweird,Theater,Theater,US,2015-04-14 00:00:00,2015-05-14 00:00:00,13000,250,3,failed
11907,Tennis String Straightener or TSS,Gadgets,Technology,US,2015-08-27 00:00:00,2015-09-26 00:00:00,12000,250,1,failed
11908,Forgiveness,Shorts,Film & Video,US,2012-06-12 00:00:00,2012-07-12 00:00:00,2300,45,2,failed
11910,After Dark Entertaining Stories,Publishing,Publishing,US,2014-09-02 00:00:00,2014-10-02 00:00:00,2500,0,0,failed
11911,Muses & Valkyries,Performance Art,Art,US,2012-04-19 00:00:00,2012-05-19 00:00:00,2500,2525,33,successful
11912,Crafted - Gourmet Sauces Coming to a Shelf Near You!,Food,Food,US,2013-12-09 00:00:00,2014-01-08 00:00:00,6000,6925,61,successful
11913,Nasa Voyager Golden Record - The 40th anniversary,Space Exploration,Technology,AU,2017-11-06 00:00:00,2017-12-06 00:00:00,977.37,2338.85,19,successful
11914,Bo Wen: The 2012 App,Technology,Technology,US,2012-05-19 00:00:00,2012-06-23 00:00:00,10000,45,2,failed
11915,MisterTzator,Fashion,Fashion,US,2013-12-25 00:00:00,2014-02-03 00:00:00,5000,458,19,failed
11917,"Shavenet: A better, easier shave",Product Design,Design,CA,2016-10-19 00:00:00,2016-11-18 00:00:00,15840.18,204.34,13,canceled
11918,Light up the party with our Infinity Music Party Table,Product Design,Design,US,2014-03-23 00:00:00,2014-04-24 00:00:00,55000,56194,99,successful
11919,Quirky Website for The FABULOUS Deal Hound community.,Periodicals,Publishing,GB,2014-08-13 00:00:00,2014-09-12 00:00:00,6145.7,0,0,failed
11920,"Carbon Fiber Surfboard: Digital wall clock, music, videos",Product Design,Design,US,2012-12-17 00:00:00,2013-01-16 00:00:00,5000,0,0,failed
11921,Disarm your Heart,Apparel,Fashion,US,2015-09-12 00:00:00,2015-10-12 00:00:00,3000,3000,15,successful
11922,Mr. Shirt | Stay tucked while staying comfortable,Accessories,Fashion,US,2016-03-07 00:00:00,2016-04-06 00:00:00,18000,641,22,failed
11923,Ashira's Soulful Debut Album,World Music,Music,US,2013-03-29 00:00:00,2013-05-28 00:00:00,10000,340,10,failed
11924,Benjamin John - Debut Album,Music,Music,US,2015-10-08 00:00:00,2015-11-07 00:00:00,1,2283,70,successful
11925,Tolpuddle Radical Film Festival 2014,Film & Video,Film & Video,GB,2014-03-14 00:00:00,2014-04-07 00:00:00,3800.7,644.01,11,failed
11926,Awake The Fate Studio and EP Production,Rock,Music,US,2013-06-13 00:00:00,2013-07-03 00:00:00,3500,0,0,failed
11927,BreakThroughColour | Cards + Cubes,Product Design,Design,CA,2015-06-19 00:00:00,2015-07-18 00:00:00,2725.54,38291.06,561,successful
11928,Undiscovered Photographic Evidence,Nature,Photography,US,2016-05-02 00:00:00,2016-06-06 00:00:00,9000,0,0,failed
11929,Tandem & Backup Lighting System,Product Design,Design,US,2013-11-30 00:00:00,2013-12-30 00:00:00,15000,6,2,failed
11930,CODE LXRY FURNITURE,Hardware,Technology,MX,2017-04-05 00:00:00,2017-05-03 00:00:00,90.18,0,0,canceled
11931,Flowers and Sunsets,Painting,Art,US,2015-05-19 00:00:00,2015-06-21 00:00:00,7500,0,0,failed
11932,Personalised hand-glazed ceramics.,Ceramics,Art,GB,2017-07-02 00:00:00,2017-08-01 00:00:00,7465.49,884.25,23,failed
11933,Sponsor Impale The Warfare's next E.P.,Rock,Music,US,2011-04-26 00:00:00,2011-05-29 00:00:00,1000,115,2,failed
11934,Creperia'z,Restaurants,Food,US,2015-12-01 00:00:00,2015-12-31 00:00:00,50000,0,0,failed
11935,Fun and Colorful Mixed Media Original Drawings,Illustration,Art,US,2016-05-31 00:00:00,2016-07-01 00:00:00,200,290,7,successful
11936,A Bridge to the Future - November 2016,Classical Music,Music,CA,2016-10-07 00:00:00,2016-11-01 00:00:00,1062.46,0.53,1,canceled
11937,War Stories Vol. 1: Changing the World with Rock 'n Roll,Indie Rock,Music,US,2017-06-23 00:00:00,2017-07-14 00:00:00,3000,3061,43,successful
11938,"SugarRoot Studios, LLC / Pamela McShea",Music,Music,US,2015-10-06 00:00:00,2015-10-27 00:00:00,34000,100,2,failed
11939,The Family Soup Bowl,Tabletop Games,Games,US,2015-03-18 00:00:00,2015-05-01 00:00:00,2500,0,0,failed
11940,Story of a Dreamer (Canceled),Fiction,Publishing,US,2014-08-12 00:00:00,2014-09-11 00:00:00,8000,0,0,canceled
11941,"Little Red Radio, Pants Your Dance Off Tour 2011!",Music,Music,US,2011-02-04 00:00:00,2011-03-05 00:00:00,1000,1018.66,10,successful
11942,HearWings,Gadgets,Technology,US,2015-10-07 00:00:00,2015-11-21 00:00:00,65000,1691,7,failed
11943,the life of a backpacker,Photography,Photography,NL,2015-04-06 00:00:00,2015-05-07 00:00:00,3549.08,0,0,failed
11944,Marathon,Drama,Film & Video,US,2014-11-07 00:00:00,2014-12-07 00:00:00,15000,1972,20,failed
11945,"Big Dude, Little World",Web,Technology,US,2015-07-29 00:00:00,2015-09-27 00:00:00,5000,0,0,failed
11946,Reborn Volume 1 : Beginnings,Video Games,Games,US,2016-10-26 00:00:00,2016-11-25 00:00:00,10000,5,1,canceled
11947,An Administrative Matter (Canceled),Shorts,Film & Video,US,2012-01-10 00:00:00,2012-02-24 00:00:00,3300,25,1,canceled
11948,King We Clothing.,Apparel,Fashion,GB,2015-03-04 00:00:00,2015-03-18 00:00:00,3748.92,0,0,failed
11949,CHS Theatre 2013-2014 Season,Theater,Theater,US,2014-02-12 00:00:00,2014-03-14 00:00:00,2000,2165,41,successful
11950,Happy Hour Drinking Games,Tabletop Games,Games,CA,2014-04-30 00:00:00,2014-05-30 00:00:00,3292.73,345.08,20,failed
11951,Make Me Famous Project (Canceled),Mixed Media,Art,US,2015-04-10 00:00:00,2015-05-10 00:00:00,10000,0,0,canceled
11952,Fiz: The Brewery Management Game,Video Games,Games,US,2013-02-08 00:00:00,2013-03-11 00:00:00,7500,8791,278,successful
11953,Solit-RiceIt chopsticks,Product Design,Design,US,2014-06-03 00:00:00,2014-07-03 00:00:00,19500,5195,149,failed
11954,Community Living: A Documentary,Documentary,Film & Video,US,2010-10-20 00:00:00,2010-11-04 00:00:00,1200,1270,32,successful
11955,Rock Slingers,Comic Books,Comics,US,2015-05-23 00:00:00,2015-06-22 00:00:00,3500,848,38,failed
11956,Gardenscape Card Game (Canceled),Playing Cards,Games,US,2015-01-15 00:00:00,2015-01-30 00:00:00,1200,0,0,canceled
11957,Run The Risk's 3 Song EP,Rock,Music,US,2017-11-29 00:00:00,2017-12-29 00:00:00,575,815,21,successful
11958,Shirts of Armour - Put Your Armour On,Apparel,Fashion,US,2016-09-28 00:00:00,2016-10-28 00:00:00,4500,658,24,failed
